G,I,GI,II
197.6950,117.1513,1663.6529,1.6122
197.3171,116.7833,1663.6529,1.6122
196.9347,116.4030,1480.9635,1.6216
196.5478,116.0109,1480.9635,1.6216
196.1568,115.6072,1480.9635,1.6216
195.7616,115.1921,1480.9635,1.6216
195.3625,114.7661,1480.9635,1.6216
194.9595,114.3293,1302.2910,1.6207
194.5528,113.8822,1302.2910,1.6207
194.1425,113.4249,1302.2910,1.6207
193.7287,112.9577,1302.2910,1.6207
193.3117,112.4811,1302.2910,1.6207
192.8914,111.9951,1131.2372,1.5912
192.4681,111.5003,1131.2372,1.5912
192.0419,110.9967,1131.2372,1.5912
191.6128,110.4848,1131.2372,1.5912
191.1811,109.9648,1131.2372,1.5912
190.7469,109.4369,970.6915,1.5302
190.3102,108.9015,970.6915,1.5302
190.2682,108.3589,970.6915,1.5302
190.5948,107.8092,970.6915,1.5302
191.2567,107.2529,970.6915,1.5302
192.2184,106.8949,822.7930,1.5023
193.4419,106.9154,822.7930,1.5023
194.8838,107.4177,822.7930,1.5023
196.4935,108.4399,822.7930,1.5023
198.2139,109.9700,822.7930,1.5023
199.9862,111.9576,688.9405,1.4570
201.7573,114.3221,688.9405,1.4570
203.4858,116.9611,688.9405,1.4570
205.1427,119.7621,688.9405,1.4570
206.7099,122.6144,688.9405,1.4570
208.1776,125.4188,1146.0681,1.3959
209.5416,128.0945,1146.0681,1.3959
210.8018,130.5803,1146.0681,1.3959
211.9604,132.8351,1146.0681,1.3959
213.0210,134.8353,1146.0681,1.3959
213.9884,136.5717,1666.1939,1.3211
214.8676,138.0466,1666.1939,1.3211
215.6638,139.2709,1666.1939,1.3211
216.3824,140.2610,1666.1939,1.3211
217.0283,141.0370,1666.1939,1.3211
217.6065,141.6210,2244.6283,1.2351
218.1216,142.0354,2244.6283,1.2351
218.5778,142.3021,2244.6283,1.2351
218.9794,142.4420,2244.6283,1.2351
219.3300,142.4740,2244.6283,1.2351
219.6333,142.4155,2298.6421,1.1406
219.8924,142.2818,2298.6421,1.1406
220.1105,142.0860,2298.6421,1.1406
220.2903,141.8397,2298.6421,1.1406
220.4344,141.5525,2298.6421,1.1406
220.5453,141.2323,2348.2366,1.0405
220.6251,140.8858,2348.2366,1.0405
220.6759,140.5183,2348.2366,1.0405
220.6996,140.1341,2348.2366,1.0405
220.6979,139.7365,2348.2366,1.0405
220.6724,139.3280,2388.3397,0.9376
220.6242,138.9115,2388.3397,0.9376
220.5544,138.5041,2388.3397,0.9376
220.4640,138.1189,2388.3397,0.9376
220.3541,137.7639,2388.3397,0.9376
220.2257,137.4424,2414.3776,0.8347
220.0798,137.1551,2414.3776,0.8347
219.9173,136.9000,2414.3776,0.8347
219.7391,136.6739,2414.3776,0.8347
219.5458,136.4729,2414.3776,0.8347
219.3384,136.2924,2422.5371,0.7340
219.1175,136.1278,2422.5371,0.7340
218.8838,135.9745,2422.5371,0.7340
218.6379,135.8282,2422.5371,0.7340
218.3803,135.6849,2422.5371,0.7340
218.1117,135.5408,2390.6698,0.6376
217.8323,135.3928,2390.6698,0.6376
217.5429,135.2378,2390.6698,0.6376
217.2436,135.0735,2390.6698,0.6376
216.9350,134.8976,2390.6698,0.6376
216.6174,134.7085,2315.4246,0.5471
216.2909,134.5047,2315.4246,0.5471
216.5639,134.2850,2315.4246,0.5471
217.3972,134.0486,2315.4246,0.5471
218.7435,133.9739,2315.4246,0.5471
220.5530,134.4032,2273.2867,0.4637
